timestamp_gnss,timestamp_cam,distance,velocity_imu,velocity_cam,rtk,lat_gnss,long_gnss,lat_cam,long_cam
1762458335.8377655,1762540245.7771542,1.2463834825630395,25.680758334539057,21.708000000000002,False,-22.8192713,-47.0645825,-22.819263,-47.0645907
1762458336.333239,1762540245.922968,1.7848215762538913,25.993751988479854,22.248,False,-22.8192408,-47.064566799999994,-22.8192269,-47.0645756
1762458337.0909534,1762540246.0637848,1.8614314878194103,26.130731578365623,22.428,False,-22.819195,-47.064541899999995,-22.8191906,-47.0645594
1762458337.5866306,1762540246.2053406,2.114205665100805,25.665669241870717,22.356,False,-22.8191652,-47.064524999999996,-22.8191547,-47.0645422
1762458338.339663,1762540246.3443294,2.6040773570575175,24.477908505924958,21.456,False,-22.819122099999998,-47.0644998,-22.8191204,-47.0645251
1762458338.835652,1762540246.481193,1.1358296454510162,22.633364294424155,20.628000000000004,False,-22.8190952,-47.0644841,-22.8190869,-47.0644906
1762458339.337953,1762540246.5912724,1.0951575449713156,21.360113575497476,18.576,False,-22.8190703,-47.064469599999995,-22.819062,-47.0644754
1762458340.0896318,1762540246.7691495,1.72630552655012,19.10110590893236,17.064,False,-22.819036399999998,-47.0644493,-22.8190264,-47.0644622
1762458340.5916722,1762540246.8773503,1.5616753619722394,18.17236107574901,14.940000000000001,False,-22.819015699999998,-47.064437,-22.8190068,-47.0644488
1762458341.337453,1762540247.0253832,1.0640640282976972,19.960994792602285,15.984000000000002,False,-22.8189854,-47.0644189,-22.8189775,-47.0644248
1762458341.8392377,1762540247.1304748,1.0965183020588563,21.772612259509803,17.64,False,-22.8189645,-47.064406,-22.818955799999998,-47.0644111
1762458342.335344,1762540247.2638438,1.606887775523569,24.68684166651289,19.8,False,-22.8189404,-47.064391199999996,-22.818927199999997,-47.0643977
1762458342.839446,1762540247.3603323,1.7175603168479965,27.074787515238008,21.708000000000002,False,-22.8189137,-47.0643745,-22.8188997,-47.0643817
1762458343.589415,1762540247.4779544,1.8832142734208868,28.656614548606395,23.688000000000002,False,-22.8188689,-47.0643459,-22.8188638,-47.0643634
1762458344.0933084,1762540247.5794933,1.9617160360425414,29.991864858327613,24.516,False,-22.818837499999997,-47.0643248,-22.818832399999998,-47.064343099999995
